klyuch,hozyaistvo,vino,vivino_id,vivino_adres,vivino_status,etiketok,v_knige,est_u_kritikov,rejon,vinogorje,rejon_istochnik,cvet
arsenijevic-tamjanika-starosedelac,Arsenijević,Tamjanika „Starosedelac“,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
art-et-vinum-meduza,Art Et Vinum,Meduza,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
art-et-vinum-merlot,Art Et Vinum,Merlot,13503163,https://www.vivino.com/w/13503163,malo_ocenok,1,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
art-et-vinum-srebrni-bermet-crveni,Art Et Vinum,Srebrni bermet crveni,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
art-et-vinum-triptych,Art Et Vinum,Triptych,13107425,https://www.vivino.com/w/13107425,malo_ocenok,6,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
art-300-cabernet-sauvignon,Art Wine,300 Cabernet Sauvignon,13165279,https://www.vivino.com/w/13165279,malo_ocenok,2,False,False,Šumadijski rejon,,hozyaistvo,красное
art-argument-cabernet-sauvignon,Art Wine,Argument Cabernet Sauvignon,3312021,https://www.vivino.com/w/3312021,ocenka_est,81,False,False,Šumadijski rejon,,hozyaistvo,красное
art-argument-reserve-cabernet-sauvignon,Art Wine,Argument Reserve Cabernet Sauvignon,11305648,https://www.vivino.com/w/11305648,malo_ocenok,2,False,False,Šumadijski rejon,,hozyaistvo,красное
art-sumarum,Art Wine,Sumarum,,,net_na_vivino,,False,False,Šumadijski rejon,,hozyaistvo,красное
art-sumarum-merlot,Art Wine,Sumarum Merlot,5875137,https://www.vivino.com/w/5875137,ocenka_est,97,False,False,Šumadijski rejon,,hozyaistvo,красное
art-tangenta-chardonnay,Art Wine,Tangenta Chardonnay,1362578,https://www.vivino.com/w/1362578,ocenka_est,99,False,False,Šumadijski rejon,,hozyaistvo,белое
atelje-sapat-5-chardonnay,Atelje vina Šapat,5 Chardonnay,11890779,https://www.vivino.com/w/11890779,malo_ocenok,9,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-atila-caberne,Atelje vina Šapat,Atila Caberne,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-atila-cabernet-sauvignon,Atelje vina Šapat,Atila Cabernet Sauvignon,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-atila-chardonnay,Atelje vina Šapat,Atila Chardonnay,12946376,https://www.vivino.com/w/12946376,ocenka_est,121,True,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
atelje-sapat-atila-plavi,Atelje vina Šapat,Atila Plavi,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-atila-sauvignon-blanc,Atelje vina Šapat,Atila Sauvignon blanc,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-atila-single-vineyard-cabernet-sauvignon,Atelje vina Šapat,Atila Single Vineyard Cabernet Sauvignon,12992692,https://www.vivino.com/w/12992692,ocenka_est,83,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-atila-single-vineyard-sauvignon-blanc,Atelje vina Šapat,Atila Single Vineyard Sauvignon Blanc,13118475,https://www.vivino.com/w/13118475,ocenka_est,169,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-barrique-cabernet-sauvignon,Atelje vina Šapat,Barrique Cabernet Sauvignon,4849583,https://www.vivino.com/w/4849583,ocenka_est,245,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-bianca,Atelje vina Šapat,Bianca,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
atelje-sapat-bianca-moscato-giallo,Atelje vina Šapat,Bianca - Moscato Giallo,11923805,https://www.vivino.com/w/11923805,ocenka_est,164,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
atelje-sapat-cabernet-sauvignon,Atelje vina Šapat,Cabernet Sauvignon,6739165,https://www.vivino.com/w/6739165,ocenka_est,144,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-chardonnay,Atelje vina Šapat,Chardonnay,2829130,https://www.vivino.com/w/2829130,ocenka_est,448,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
atelje-sapat-cuvee,Atelje vina Šapat,Cuvée,13656422,https://www.vivino.com/w/13656422,malo_ocenok,26,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-cuvee-magnus,Atelje vina Šapat,Cuvée Magnus,5367760,https://www.vivino.com/w/5367760,ocenka_est,138,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-limited-edition-merlot,Atelje vina Šapat,Limited Edition Merlot,8217330,https://www.vivino.com/w/8217330,malo_ocenok,12,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-magnus,Atelje vina Šapat,Magnus,5798893,https://www.vivino.com/w/5798893,ocenka_est,1034,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
atelje-sapat-merlot,Atelje vina Šapat,Merlot,2829163,https://www.vivino.com/w/2829163,ocenka_est,116,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-nase-prvo-vino,Atelje vina Šapat,Naše Prvo Vino,7319580,https://www.vivino.com/w/7319580,malo_ocenok,11,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-nera,Atelje vina Šapat,Nera,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-picrveno,Atelje vina Šapat,Pi'Crveno,3056614,https://www.vivino.com/w/3056614,ocenka_est,589,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-picrveno-premium,Atelje vina Šapat,Pi'Crveno Premium,12994240,https://www.vivino.com/w/12994240,ocenka_est,229,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
atelje-sapat-picrveno-reserve,Atelje vina Šapat,Pi'Crveno Reserve,10043215,https://www.vivino.com/w/10043215,ocenka_est,129,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-reserve-cabernet-sauvignon,Atelje vina Šapat,Reserve Cabernet Sauvignon,10165174,https://www.vivino.com/w/10165174,ocenka_est,230,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
atelje-sapat-reserve-merlot,Atelje vina Šapat,Reserve Merlot,9980708,https://www.vivino.com/w/9980708,ocenka_est,197,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-rose,Atelje vina Šapat,Rosé,2422026,https://www.vivino.com/w/2422026,ocenka_est,135,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
atelje-sapat-sauvignon-blanc,Atelje vina Šapat,Sauvignon Blanc,2585101,https://www.vivino.com/w/2585101,malo_ocenok,99,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-single-vineyard-teroldego,Atelje vina Šapat,Single Vineyard Teroldego,13830227,https://www.vivino.com/w/13830227,malo_ocenok,4,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-suma,Atelje vina Šapat,Suma,4500349,https://www.vivino.com/w/4500349,ocenka_est,446,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-terol-teroldego,Atelje vina Šapat,Terol Teroldego,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-traminac,Atelje vina Šapat,Traminac,7369885,https://www.vivino.com/w/7369885,malo_ocenok,51,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
atelje-sapat-akcent-reserve,Atelje vina Šapat,Àkcent Réserve,7480596,https://www.vivino.com/w/7480596,ocenka_est,146,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
atelje-sapat-su-su-blaufrankisch-rose,Atelje vina Šapat,Šu Šu Blaufränkisch Rosé,12403592,https://www.vivino.com/w/12403592,malo_ocenok,25,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
atelje-sapat-su-su,Atelje vina Šapat,Šu-Šu,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
atelje-sapat-su-su-blaufrankisch,Atelje vina Šapat,šU-šU Blaufrankisch,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,розе
atos-fructum-the,Atos-Fructum,The,,,net_na_vivino,,False,True,Sremski rejon,,konkurs,белое
acanski-italijanski-rizling,Ačanski,Italijanski Rizling,8065413,https://www.vivino.com/w/8065413,malo_ocenok,10,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
acanski-muskat-hamburg,Ačanski,Muskat Hamburg,6459531,https://www.vivino.com/w/6459531,malo_ocenok,13,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
acanski-otonel-muscat,Ačanski,Otonel Muscat,2357391,https://www.vivino.com/w/2357391,malo_ocenok,14,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bt-fingerprint-collection-maya-rose,BT Winery,Fingerprint Collection Maya Rosé,12541524,https://www.vivino.com/w/12541524,malo_ocenok,1,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
bt-fingerprint-collection-tamjanika,BT Winery,Fingerprint Collection Tamjanika,9695187,https://www.vivino.com/w/9695187,ocenka_est,175,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bt-king-supreme-limited-edition-marselan,BT Winery,King Supreme Limited Edition Marselan,8923935,https://www.vivino.com/w/8923935,ocenka_est,234,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
bt-king-supreme-marselan,BT Winery,King Supreme Marselan,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bt-king-supreme-winemakers-selection-no1-pinot-noir,BT Winery,King Supreme Winemaker's Selection No.1 Pinot Noir,8902650,https://www.vivino.com/w/8902650,ocenka_est,183,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bt-kings-crown,BT Winery,Kings Crown,10898425,https://www.vivino.com/w/10898425,malo_ocenok,18,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
bt-mister-marselan,BT Winery,Mister Marselan,12135444,https://www.vivino.com/w/12135444,ocenka_est,195,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
bt-p-pinot-grigio,BT Winery,P Pinot Grigio,13366978,https://www.vivino.com/w/13366978,malo_ocenok,28,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bt-president-vranac,BT Winery,President Vranac,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
bt-president-vranac-gold,BT Winery,President Vranac Gold,7816089,https://www.vivino.com/w/7816089,ocenka_est,619,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
bt-president-vranac-silver,BT Winery,President Vranac Silver,12541527,https://www.vivino.com/w/12541527,malo_ocenok,2,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bt-souteast-prokupac,BT Winery,SoutEast Prokupac,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
bt-tam-tam,BT Winery,Tam Tam,11245615,https://www.vivino.com/w/11245615,ocenka_est,921,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bt-vranac-red-dry,BT Winery,Vranac Red Dry,13128532,https://www.vivino.com/w/13128532,ocenka_est,203,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bacina-dolina,Bacina vino d.o.o.,Dolina,,,net_na_vivino,,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
bacina-dolina-barrique-xvii,Bacina vino d.o.o.,Dolina Barrique XVII,,,net_na_vivino,,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
bacina-dolina-merlot,Bacina vino d.o.o.,Dolina Merlot,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-rizling,Bacina vino d.o.o.,Dolina Rizling,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-rose,Bacina vino d.o.o.,Dolina Rosé,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-xii,Bacina vino d.o.o.,Dolina XII,,,net_na_vivino,,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
bacina-dolina-xix-red,Bacina vino d.o.o.,Dolina XIX red,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-xviii-red,Bacina vino d.o.o.,Dolina XVIII red,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-xx,Bacina vino d.o.o.,Dolina XX,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-red,Bacina vino d.o.o.,Dolina red,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bacina-dolina-red-xvii,Bacina vino d.o.o.,Dolina red XVII,,,net_na_vivino,,False,True,Rejon Tri Morave,Temnićko vinogorje,hozyaistvo,
bahus-caberlot,Bahus,Caberlot,6719555,https://www.vivino.com/w/6719555,malo_ocenok,26,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
bahus-rajnski-rizling,Bahus,Rajnski Rizling,13678514,https://www.vivino.com/w/13678514,malo_ocenok,1,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
bahus-rosetto,Bahus,Rosetto,10856923,https://www.vivino.com/w/10856923,malo_ocenok,11,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
bahus-sauvignon-blanc,Bahus,Sauvignon Blanc,13054903,https://www.vivino.com/w/13054903,malo_ocenok,6,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
bahus-traminac,Bahus,Traminac,6377397,https://www.vivino.com/w/6377397,malo_ocenok,19,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
bajilo-bermet,Bajilo,Bermet,1223768,https://www.vivino.com/w/1223768,ocenka_est,903,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
bajilo-cabernet-sauvignon,Bajilo,Cabernet Sauvignon,4855048,https://www.vivino.com/w/4855048,ocenka_est,394,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bajilo-grasac,Bajilo,Grasac,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-italijanski-rizling,Bajilo,Italijanski Rizling,6689436,https://www.vivino.com/w/6689436,malo_ocenok,27,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-muskat-hamburg,Bajilo,Muskat Hamburg,2893771,https://www.vivino.com/w/2893771,malo_ocenok,12,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
bajilo-neoplanta-bajilo,Bajilo,Neoplanta Bajilo,9411712,https://www.vivino.com/w/9411712,ocenka_est,90,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-petra,Bajilo,Petra,12148585,https://www.vivino.com/w/12148585,malo_ocenok,20,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-petra-late-harvest,Bajilo,Petra (late harvest),,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
bajilo-portugizer,Bajilo,Portugizer,9250350,https://www.vivino.com/w/9250350,malo_ocenok,109,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bajilo-probus,Bajilo,Probus,10973754,https://www.vivino.com/w/10973754,malo_ocenok,18,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bajilo-rose,Bajilo,Rosé,6497716,https://www.vivino.com/w/6497716,malo_ocenok,14,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
bajilo-sauvignon-blanc,Bajilo,Sauvignon Blanc,12020269,https://www.vivino.com/w/12020269,malo_ocenok,37,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-sila,Bajilo,Sila,5675917,https://www.vivino.com/w/5675917,ocenka_est,319,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-tamjanika,Bajilo,Tamjanika,12148366,https://www.vivino.com/w/12148366,malo_ocenok,53,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
bajilo-traminac,Bajilo,Traminac,8519704,https://www.vivino.com/w/8519704,malo_ocenok,16,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
bajilo-vranac,Bajilo,Vranac,1772014,https://www.vivino.com/w/1772014,malo_ocenok,99,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
basha-furmint,Basha Vino,Furmint,11377368,https://www.vivino.com/w/11377368,ocenka_est,25,False,False,,,,белое
basha-morava,Basha Vino,Morava,13526310,https://www.vivino.com/w/13526310,malo_ocenok,7,False,False,,,,белое
basha-tamjanika-prva,Basha Vino,Tamjanika Prva,9587193,https://www.vivino.com/w/9587193,ocenka_est,154,False,False,,,,белое
basa-furmint,Baša,Furmint,,,net_na_vivino,,False,False,,,,
basa-jantar,Baša,Jantar,,,net_na_vivino,,False,False,,,,
basa-tamjanika,Baša,Tamjanika,,,net_na_vivino,,False,False,,,,
belgrade-premier-grand-cru-classe-serbia,Belgrade,Premier Grand cru Classe Serbia,2104647,https://www.vivino.com/w/2104647,malo_ocenok,11,False,False,,,,красное
belo-brdo-alma-mons,Belo Brdo,Alma Mons,,,net_na_vivino,,False,True,Sremski rejon,,konkurs,красное
belo-brdo-alma-mons-black-label,Belo Brdo,Alma Mons Black Label,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-alma-mons-black-label-reserve,Belo Brdo,Alma Mons Black Label Reserve,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-alma-mons-cuvee-blanc,Belo Brdo,Alma Mons Cuvée Blanc,4337933,https://www.vivino.com/w/4337933,malo_ocenok,34,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
belo-brdo-alma-mons-cuvee-rouge,Belo Brdo,Alma Mons Cuvée Rouge,2340550,https://www.vivino.com/w/2340550,ocenka_est,5426,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
belo-brdo-alma-mons-reserve,Belo Brdo,Alma Mons Reserve,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-alma-mons-white,Belo Brdo,Alma Mons White,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-belo-brdo,Belo Brdo,Belo Brdo,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
belo-brdo-bermet,Belo Brdo,Bermet,6801975,https://www.vivino.com/w/6801975,malo_ocenok,60,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
belo-brdo-bermet-black-label,Belo Brdo,Bermet Black Label,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-bermet-white-label,Belo Brdo,Bermet White Label,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-black-label-cabernet-sauvignon,Belo Brdo,Black Label Cabernet Sauvignon,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
belo-brdo-black-label-limited-edition-chardonnay,Belo Brdo,Black Label Limited Edition Chardonnay,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
belo-brdo-cabernet-franc,Belo Brdo,Cabernet Franc,5821077,https://www.vivino.com/w/5821077,ocenka_est,220,False,True,Sremski rejon,,konkurs,красное
belo-brdo-cabernet-franc-black-label,Belo Brdo,Cabernet Franc Black Label,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
belo-brdo-cabernet-franc-black-label-limited-edition,Belo Brdo,Cabernet Franc Black Label Limited Edition,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
belo-brdo-cabernet-sauvignon,Belo Brdo,Cabernet Sauvignon,5181172,https://www.vivino.com/w/5181172,ocenka_est,239,False,True,Sremski rejon,,konkurs,красное
belo-brdo-chardonnay,Belo Brdo,Chardonnay,1466950,https://www.vivino.com/w/1466950,ocenka_est,2518,False,True,Sremski rejon,,konkurs,белое
belo-brdo-chardonnay-black-label,Belo Brdo,Chardonnay Black Label,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
